client_id,col2174,col2220,col2221,col2222,col2292,col2293,col2294,col2316,col2317,col2318,col2340,col2341,col2342,col2388,col2389,col2390,col2470,col2663,target
3986.0,5.0,7062224.67,10000.0,2459142.196,10.0,5.0,7.0,217670.0,190626.0,203300.4,7966722.0,5213486.3,6507628.76,37.1,24.97,32.148,26.0,0.2562613816564786,1.0
3987.0,3.0,17506629.25,27000.0,5854543.08333333,16.0,16.0,16.0,231966.0,231966.0,231966.0,17536629.6,17536629.6,17536629.6,75.6,75.6,75.6,506.0,0.2569190620677391,1.0
1020.0,3.0,5408999.24,10000.0,1812666.41333333,1.0,1.0,1.0,165845.0,165845.0,165845.0,5393279.4,5393279.4,5393279.4,32.52,32.52,32.52,103.0,0.2572174233749946,0.0
4027.0,3.0,11714778.09,10000.0,3914926.03,15.0,15.0,15.0,161935.0,161935.0,161935.0,9557403.7,9557403.7,9557403.7,59.02,59.02,59.02,160.0,0.2570165748042274,0.0
4030.0,3.0,7150796.16,10000.0,2393598.72,11.0,11.0,11.0,174959.0,174959.0,174959.0,6170803.93,6170803.93,6170803.93,35.27,35.27,35.27,1.0,0.2572174233749946,0.0
4056.0,3.0,16291030.37,10000.0,5443676.79,9.0,9.0,9.0,247159.0,247159.0,247159.0,16979823.3,16979823.3,16979823.3,68.7,68.7,68.7,52.0,0.3159263470374073,0.0
4058.0,2.0,4490922.59,10000.0,2250461.295,23.0,23.0,23.0,198297.0,198297.0,198297.0,4273300.35,4273300.35,4273300.35,21.55,21.55,21.55,379.0,0.2565996261339365,0.0
4075.0,3.0,17783200.23,30000.0,5947733.41,14.0,14.0,14.0,392448.0,392448.0,392448.0,21270681.6,21270681.6,21270681.6,54.2,54.2,54.2,62.0,0.2570165748042274,0.0
286.0,3.0,4169701.09,10000.0,1396567.03,7.0,6.0,6.666666666666667,183930.0,169867.0,179242.33333333,5298151.73,4090603.2,4493119.37666667,31.19,22.24,25.22333333333333,411.0,0.2572174233749946,0.0
3856.0,3.0,4196042.1,10000.0,1408680.7,5.0,5.0,5.0,180542.0,180542.0,180542.0,4103719.66,4103719.66,4103719.66,22.73,22.73,22.73,24.0,0.2747785898185181,0.0
4082.0,3.0,7800657.82,10000.0,2612552.60666667,18.0,18.0,18.0,196263.0,196263.0,196263.0,6967336.5,6967336.5,6967336.5,35.5,35.5,35.5,477.0,0.2569190620677391,0.0
2857.0,3.0,8677901.57,10000.0,2905967.19,26.0,26.0,26.0,241674.0,241674.0,241674.0,9386618.16,9386618.16,9386618.16,38.84,38.84,38.84,191.0,0.2569190620677391,0.0
4095.0,12.0,9071317.73,5000.0,2667151.25666667,15.0,10.0,11.25,197878.0,159639.0,177711.75,9142525.53,7063079.76,8067852.5675,57.27,35.87,46.23,251.0,0.2612477395653548,0.0
4097.0,2.0,5153543.02,10000.0,2581771.51,6.0,6.0,6.0,147953.0,147953.0,147953.0,4872092.29,4872092.29,4872092.29,32.93,32.93,32.93,401.0,0.2569190620677391,0.0
4104.0,3.0,13555784.76,10000.0,4531928.25333333,7.0,7.0,7.0,299765.0,299765.0,299765.0,12949848.0,12949848.0,12949848.0,43.2,43.2,43.2,187.0,0.3174617523735503,0.0
4105.0,3.0,12884937.09,27000.0,4313979.03,14.0,14.0,14.0,268947.0,268947.0,268947.0,13823875.8,13823875.8,13823875.8,51.4,51.4,51.4,404.0,0.2562613816564786,0.0
4122.0,3.0,6407367.83,10000.0,2145789.27666667,8.0,8.0,8.0,162423.0,162423.0,162423.0,5655568.86,5655568.86,5655568.86,34.82,34.82,34.82,344.0,0.2562613816564786,0.0
4123.0,6.0,12788630.64,10000.0,3207157.66,10.0,5.0,7.5,183690.0,165339.0,174514.5,10306845.9,10300619.7,10303732.8,62.3,56.11,59.205,10.0,0.2570165748042274,0.0
3450.0,3.0,8198260.55,10000.0,2746086.85,10.0,10.0,10.0,245270.0,245270.0,245270.0,8461815.0,8461815.0,8461815.0,34.5,34.5,34.5,8.0,0.2605362810026048,0.0
4174.0,3.0,7488105.28,10000.0,2509368.42666667,14.0,14.0,14.0,289849.0,289849.0,289849.0,7246225.0,7246225.0,7246225.0,25.0,25.0,25.0,257.0,0.2612477395653548,0.0
4229.0,3.0,11348415.17,10000.0,3792805.05666667,5.0,5.0,5.0,182306.0,182306.0,182306.0,10537286.8,10537286.8,10537286.8,57.8,57.8,57.8,192.0,0.2583063057396068,0.0
4245.0,3.0,9130970.88,10000.0,3053656.96,13.0,13.0,13.0,303369.0,303369.0,303369.0,7881526.62,7881526.62,7881526.62,25.98,25.98,25.98,170.0,0.2611262681492649,0.0
4251.0,3.0,8659207.76,10000.0,2896402.58666667,8.0,8.0,8.0,213988.0,213988.0,213988.0,7797722.72,7797722.72,7797722.72,36.44,36.44,36.44,64.0,0.2589743959478768,0.0
4262.0,6.0,13525999.42,5000.0,4153872.55,12.0,4.0,8.0,407085.0,362916.0,385000.5,12883518.0,10706335.5,11794926.75,35.5,26.3,30.9,77.0,0.2596951680407721,0.0
194.0,4.0,15372701.52,10000.0,3855675.38,6.0,4.0,5.5,275464.0,270095.0,274121.75,18125531.2,17772251.0,18037211.15,65.8,65.8,65.8,10.0,0.3113277985277881,0.0
3323.0,3.0,5319263.55,10000.0,1782754.51666667,1.0,1.0,1.0,152861.0,152861.0,152861.0,4971039.72,4971039.72,4971039.72,32.52,32.52,32.52,201.0,0.2562613816564786,0.0
3835.0,3.0,12075025.17,10000.0,4035008.39,13.0,13.0,13.0,264853.0,264853.0,264853.0,11007290.68,11007290.68,11007290.68,41.56,41.56,41.56,30.0,0.2630850608466622,0.0
4303.0,3.0,5337809.2,10000.0,1789269.73333333,5.0,5.0,5.0,206357.0,206357.0,206357.0,4562553.27,4562553.27,4562553.27,22.11,22.11,22.11,44.0,0.2568281713994936,0.0
4305.0,3.0,9839267.02,10000.0,3289755.67333333,8.0,8.0,8.0,217212.0,217212.0,217212.0,7834836.84,7834836.84,7834836.84,36.07,36.07,36.07,72.0,0.2570165748042274,0.0
1873.0,10.0,9931292.58,5000.0,2571346.359,24.0,9.0,17.1,254889.0,208922.0,226388.5,10790821.3,7476913.64,8873759.666,51.65,34.28,39.587,177.0,0.2572174233749946,0.0
4307.0,3.0,13418272.85,10000.0,4486090.95,2.0,2.0,2.0,290195.0,290195.0,290195.0,12159170.5,12159170.5,12159170.5,41.9,41.9,41.9,185.0,0.2565583128652842,0.0
1129.0,3.0,7252629.39,10000.0,2427543.13,5.0,5.0,5.0,246723.0,246723.0,246723.0,6348182.79,6348182.79,6348182.79,25.73,25.73,25.73,65.0,0.2620319903022153,0.0
4310.0,4.0,8542048.26,10000.0,2147262.065,9.0,8.0,8.25,236649.0,231324.0,232655.25,8718149.16,8552048.28,8593573.5,36.97,36.84,36.9375,634.0,0.2570165748042274,0.0
4316.0,3.0,7251085.72,10000.0,2430361.90666667,15.0,15.0,15.0,196683.0,196683.0,196683.0,6852435.72,6852435.72,6852435.72,34.84,34.84,34.84,15.0,0.2676422354376223,0.0
2233.0,3.0,4199476.7,10000.0,1409825.56666667,14.0,14.0,14.0,186318.0,186318.0,186318.0,4039374.24,4039374.24,4039374.24,21.68,21.68,21.68,341.0,0.2562613816564786,0.0
4350.0,10.0,16862315.59,0.0,1732700.739,8.0,-1.0,2.2,275655.0,104388.0,170958.8,17393830.5,374269.0,7049850.04,63.1,3.5,27.44,102.0,0.2860810058921602,0.0
4351.0,3.0,11328031.07,30000.0,3796010.35666667,7.0,7.0,7.0,413710.0,413710.0,413710.0,10963315.0,10963315.0,10963315.0,26.5,26.5,26.5,16.0,0.2569190620677391,0.0
4370.0,3.0,8906903.79,10000.0,2982301.26333333,3.0,3.0,3.0,436982.0,436982.0,436982.0,11173629.74,11173629.74,11173629.74,25.57,25.57,25.57,37.0,0.3189938134633118,0.0
14.0,3.0,9649462.8,10000.0,3226487.6,14.0,14.0,14.0,263345.0,263345.0,263345.0,9756932.25,9756932.25,9756932.25,37.05,37.05,37.05,300.0,0.2573476190144638,0.0
4384.0,3.0,8420202.43,10000.0,2820067.47666667,12.0,12.0,12.0,279915.0,279915.0,279915.0,7230204.45,7230204.45,7230204.45,25.83,25.83,25.83,96.0,0.2569190620677391,0.0
4385.0,3.0,5273178.67,10000.0,1767726.22333333,6.0,6.0,6.0,179587.0,179587.0,179587.0,4687220.7,4687220.7,4687220.7,26.1,26.1,26.1,23.0,0.2586341101751527,0.0
4399.0,6.0,21848285.52,5000.0,3743249.665,17.0,16.0,16.5,469154.0,206722.0,337938.0,19188398.6,640838.2,9914618.4,40.9,3.1,22.0,2.0,0.2957566100407618,0.0
4400.0,3.0,6627618.34,20000.0,2232539.44666667,2.0,2.0,2.0,161240.0,161240.0,161240.0,5690159.6,5690159.6,5690159.6,35.29,35.29,35.29,128.0,0.2572174233749946,0.0
4404.0,3.0,4079265.79,10000.0,1369755.26333333,7.0,7.0,7.0,185000.0,185000.0,185000.0,4288300.0,4288300.0,4288300.0,23.18,23.18,23.18,62.0,0.2602827364047607,0.0
4414.0,3.0,5620497.6,10000.0,1883165.86666667,7.0,7.0,7.0,162845.0,162845.0,162845.0,5494390.3,5494390.3,5494390.3,33.74,33.74,33.74,166.0,0.2569190620677391,0.0
4428.0,3.0,9467877.76,10000.0,3165959.25333333,11.0,11.0,11.0,161027.0,161027.0,161027.0,8434594.26,8434594.26,8434594.26,52.38,52.38,52.38,376.0,0.2612812039777871,0.0
2989.0,3.0,6522544.08,10000.0,2184181.36,10.0,10.0,10.0,166914.0,166914.0,166914.0,5887056.78,5887056.78,5887056.78,35.27,35.27,35.27,142.0,0.2580071201006573,0.0
4449.0,1.0,10000.0,10000.0,10000.0,4.0,4.0,4.0,239616.0,239616.0,239616.0,7075860.48,7075860.48,7075860.48,29.53,29.53,29.53,,0.2572174233749946,0.0
4454.0,3.0,8679244.44,30000.0,2919748.14666667,30.0,30.0,30.0,251895.0,251895.0,251895.0,8745794.4,8745794.4,8745794.4,34.72,34.72,34.72,44.0,0.2572174233749946,0.0
4455.0,3.0,12089198.31,10000.0,4039732.77,15.0,15.0,15.0,150620.0,150620.0,150620.0,10230110.4,10230110.4,10230110.4,67.92,67.92,67.92,179.0,0.2570165748042274,0.0
4456.0,3.0,6823023.92,10000.0,2287674.64,3.0,3.0,3.0,241952.0,241952.0,241952.0,5632642.56,5632642.56,5632642.56,23.28,23.28,23.28,60.0,0.2641143104720203,0.0
4462.0,3.0,17285280.7,10000.0,5775093.56666667,20.0,20.0,20.0,185082.0,185082.0,185082.0,14186535.3,14186535.3,14186535.3,76.65,76.65,76.65,89.0,0.2570165748042274,0.0
4469.0,3.0,8404338.1,20000.0,2814779.36666667,9.0,9.0,9.0,292295.0,292295.0,292295.0,7599670.0,7599670.0,7599670.0,26.0,26.0,26.0,108.0,0.2583063057396068,0.0
3032.0,4.0,12474961.85,10000.0,3131240.4625,9.0,9.0,9.0,318989.0,284751.0,293310.5,13780324.8,11560890.6,12115749.15,43.2,40.6,41.25,187.0,0.2891484493819369,1.0
4487.0,3.0,11684965.91,10000.0,3907321.97,9.0,9.0,9.0,166717.0,166717.0,166717.0,10689894.04,10689894.04,10689894.04,64.12,64.12,64.12,149.0,0.2560610222605129,0.0
4293.0,3.0,4380651.96,1000.0,1470550.65333333,4.0,4.0,4.0,181611.0,181611.0,181611.0,4598390.52,4598390.52,4598390.52,25.32,25.32,25.32,2.0,0.2598714470198371,0.0
4531.0,4.0,5551183.75,10000.0,1395295.9375,11.0,10.0,10.5,205612.0,157975.0,173067.25,6702951.2,4433260.79,5359045.4975,32.6,25.97,30.9425,74.0,0.2562613816564786,0.0
4540.0,3.0,9540094.65,10000.0,3190031.55,5.0,5.0,5.0,184560.0,184560.0,184560.0,7282737.6,7282737.6,7282737.6,39.46,39.46,39.46,108.0,0.2570165748042274,0.0
4543.0,3.0,7789231.33,10000.0,2608743.77666667,9.0,9.0,9.0,338862.0,338862.0,338862.0,8664701.34,8664701.34,8664701.34,25.57,25.57,25.57,395.0,0.2562613816564786,0.0
4548.0,3.0,19883394.68,27000.0,6646798.22666667,22.0,22.0,22.0,333553.0,333553.0,333553.0,20413443.6,20413443.6,20413443.6,61.2,61.2,61.2,120.0,0.2560610222605129,1.0
4345.0,2.0,8469865.7,10500.0,4240182.85,8.0,8.0,8.0,156024.0,156024.0,156024.0,9005705.28,9005705.28,9005705.28,57.72,57.72,57.72,439.0,0.2562613816564786,0.0
4562.0,3.0,5986674.48,10000.0,2015558.16,13.0,13.0,13.0,274853.0,274853.0,274853.0,6431560.2,6431560.2,6431560.2,23.4,23.4,23.4,44.0,0.2629546121099714,0.0
4574.0,3.0,6499089.94,10000.0,2176363.31333333,14.0,14.0,14.0,201696.0,201696.0,201696.0,6464356.8,6464356.8,6464356.8,32.05,32.05,32.05,9.0,0.2572174233749946,0.0
4577.0,2.0,8819273.53,10000.0,4414636.765,10.0,10.0,10.0,140844.0,140844.0,140844.0,8175994.2,8175994.2,8175994.2,58.05,58.05,58.05,19.0,0.2517251473553354,1.0
4593.0,4.0,11477860.95,10000.0,2881965.2375,9.0,6.0,8.25,281031.0,254707.0,274450.0,12084333.0,6385504.49,10659625.8725,43.0,25.07,38.5175,274.0,0.3111991736835848,0.0
4594.0,3.0,9233601.49,10000.0,3084533.83,16.0,7.0,13.0,133045.0,130861.0,132317.0,9729580.85,8742823.41,9400661.70333333,73.13,66.81,71.02333333333333,218.0,0.2560610222605129,0.0
4595.0,3.0,10357505.6,27000.0,3478168.53333333,16.0,16.0,16.0,174473.0,174473.0,174473.0,9997302.9,9997302.9,9997302.9,57.3,57.3,57.3,117.0,0.2562613816564786,0.0
4597.0,3.0,5571467.96,10000.0,1870489.32,7.0,7.0,7.0,223346.0,223346.0,223346.0,5076654.58,5076654.58,5076654.58,22.73,22.73,22.73,3.0,0.2623492988436428,0.0
1309.0,3.0,6885023.03,10000.0,2305007.67666667,12.0,12.0,12.0,184978.0,184978.0,184978.0,5750966.02,5750966.02,5750966.02,31.09,31.09,31.09,46.0,0.2569190620677391,0.0
4608.0,3.0,10855264.51,10000.0,3631754.83666667,16.0,16.0,16.0,262425.0,262425.0,262425.0,9079905.0,9079905.0,9079905.0,34.6,34.6,34.6,33.0,0.2699940446054946,0.0
4632.0,3.0,10918980.23,10000.0,3649660.07666667,11.0,11.0,11.0,163583.0,163583.0,163583.0,10928980.23,10928980.23,10928980.23,66.81,66.81,66.81,159.0,0.2580071201006573,0.0
4637.0,5.0,8010917.26,10000.0,2012729.315,14.0,10.0,12.4,242600.0,239901.0,240980.6,6223031.94,5674414.0,6003584.764,25.94,23.39,24.92,136.0,0.2606465570326224,0.0
2426.0,2.0,13468221.24,10000.0,6739110.62,15.0,15.0,15.0,175612.0,175612.0,175612.0,13478221.0,13478221.0,13478221.0,76.75,76.75,76.75,471.0,0.2562613816564786,0.0
4652.0,1.0,10000.0,10000.0,10000.0,12.0,12.0,12.0,216380.0,216380.0,216380.0,8012551.4,8012551.4,8012551.4,37.03,37.03,37.03,,0.2665051459180896,0.0
4657.0,3.0,17281533.27,10000.0,5770511.09,10.0,10.0,10.0,244832.0,244832.0,244832.0,15595798.4,15595798.4,15595798.4,63.7,63.7,63.7,72.0,0.2700072068415509,0.0
3796.0,3.0,6949643.45,10000.0,2326547.81666667,10.0,10.0,10.0,167433.0,167433.0,167433.0,6402637.92,6402637.92,6402637.92,38.24,38.24,38.24,18.0,0.2562613816564786,0.0
4664.0,6.0,4262334.42,5000.0,1003741.18666667,16.0,11.0,13.5,183539.0,164593.0,174066.0,7297510.64,4498326.69,5897918.665,39.76,27.39,33.575,482.0,0.2562613816564786,0.0
4667.0,3.0,8361280.74,10000.0,2800426.91333333,13.0,13.0,13.0,179496.0,179496.0,179496.0,6881876.64,6881876.64,6881876.64,38.34,38.34,38.34,12.0,0.2623993020074626,0.0
4678.0,3.0,5448722.42,10000.0,1826240.80666667,2.0,2.0,2.0,212154.0,212154.0,212154.0,5458722.42,5458722.42,5458722.42,25.73,25.73,25.73,8.0,0.2569190620677391,0.0
4683.0,3.0,16191528.54,27000.0,5416176.18,21.0,21.0,21.0,294519.0,294519.0,294519.0,16551967.8,16551967.8,16551967.8,56.2,56.2,56.2,478.0,0.2562613816564786,0.0
3351.0,3.0,7685602.58,10000.0,2574200.86,27.0,27.0,27.0,187254.0,187254.0,187254.0,7589404.62,7589404.62,7589404.62,40.53,40.53,40.53,135.0,0.2562613816564786,0.0
4297.0,3.0,9797374.37,10000.0,3279124.79,24.0,24.0,24.0,242536.0,242536.0,242536.0,8437827.44,8437827.44,8437827.44,34.79,34.79,34.79,335.0,0.2560610222605129,0.0
4694.0,4.0,10000.0,300.0,6766.66666667,1.0,1.0,1.0,160731.0,148740.0,154735.5,9090945.36,6659089.8,7875017.58,56.56,44.77,50.665,,0.2618322595719476,0.0
4707.0,6.0,10022708.08,10000.0,3058728.79166667,17.0,16.0,16.5,247466.0,198205.0,222835.5,9868626.95,8406420.02,9137523.485,49.79,33.97,41.88,212.0,0.2553985675553198,0.0
4714.0,3.0,22928428.18,30000.0,7662809.39333333,12.0,12.0,12.0,313495.0,313495.0,313495.0,22258145.0,22258145.0,22258145.0,71.0,71.0,71.0,187.0,0.2572174233749946,0.0
4742.0,3.0,11510929.52,27000.0,3855976.50666667,8.0,8.0,8.0,332114.0,332114.0,332114.0,11657201.4,11657201.4,11657201.4,35.1,35.1,35.1,648.0,0.2560610222605129,0.0
3910.0,3.0,14078579.76,10000.0,4705193.25333333,8.0,8.0,8.0,239724.0,239724.0,239724.0,14088579.48,14088579.48,14088579.48,58.77,58.77,58.77,617.0,0.2877686338716766,0.0
851.0,4.0,9053377.41,10000.0,2275844.3525,25.0,25.0,25.0,239917.0,239917.0,239917.0,8329918.24,8329918.24,8329918.24,34.72,34.72,34.72,81.0,0.2560610222605129,0.0
4769.0,3.0,4859446.7,20000.0,1633148.9,8.0,8.0,8.0,222029.0,222029.0,222029.0,4829130.75,4829130.75,4829130.75,21.75,21.75,21.75,4.0,0.2643502332636187,0.0
4772.0,5.0,10188449.08,10000.0,2557112.27,11.0,10.0,10.4,180636.0,163620.0,173829.6,10000008.96,6296097.6,8518444.416,55.36,38.48,48.608,93.0,0.2636041511929459,0.0
4776.0,3.0,4131918.96,10000.0,1387306.32,10.0,10.0,10.0,172430.0,172430.0,172430.0,4498698.7,4498698.7,4498698.7,26.09,26.09,26.09,10.0,0.2680116253136109,0.0
4779.0,2.0,3042420.48,3042420.48,3042420.48,29.0,29.0,29.0,89694.0,89694.0,89694.0,3042420.48,3042420.48,3042420.48,33.92,33.92,33.92,1857.0,0.2562613816564786,0.0
4785.0,6.0,6206094.04,10000.0,1065730.39166667,8.0,-1.0,3.5,172876.0,48087.0,110481.5,5060080.52,149069.7,2604575.11,29.27,3.1,16.185,45.0,0.2650007291948221,0.0
4786.0,2.0,10000.0,10000.0,10000.0,12.0,11.0,11.5,231830.0,90472.0,161151.0,7991180.1,304890.64,4148035.37,34.47,3.37,18.92,,0.2656690265246014,0.0
4793.0,3.0,4177246.14,10000.0,1402415.38,12.0,12.0,12.0,210197.0,210197.0,210197.0,4359485.78,4359485.78,4359485.78,20.74,20.74,20.74,9.0,0.2731459975108998,0.0
107.0,5.0,10861720.55,10000.0,2735430.1375,19.0,7.0,11.8,206994.0,151269.0,173559.0,16131042.42,9785591.61,12323771.934,77.93,64.69,69.986,121.0,0.2725337429812928,0.0
4808.0,9.0,17038568.14,5000.0,5422447.58555556,9.0,7.0,7.666666666666667,323478.0,304509.0,312323.66666667,16723812.6,15134097.3,15892630.23333333,51.7,49.7,50.86666666666667,59.0,0.2569190620677391,0.0
4810.0,2.0,5413718.66,10000.0,2711859.33,7.0,7.0,7.0,161045.0,161045.0,161045.0,5288717.8,5288717.8,5288717.8,32.84,32.84,32.84,414.0,0.2562613816564786,0.0
4812.0,3.0,14451129.38,20000.0,4857043.12666667,19.0,19.0,19.0,243995.91,243995.91,243995.91,12577989.16,12577989.16,12577989.16,51.55,51.55,51.55,68.0,0.2663550337916837,0.0
4815.0,6.0,21635372.76,5000.0,3721095.67333333,11.0,11.0,11.0,317132.0,217431.0,267281.5,22516372.0,695779.2,11606075.6,71.0,3.2,37.1,216.0,0.2560610222605129,0.0
4825.0,3.0,14147282.38,10000.0,4729094.12666667,12.0,12.0,12.0,223550.0,223550.0,223550.0,11472586.0,11472586.0,11472586.0,51.32,51.32,51.32,145.0,0.2583063057396068,0.0
4830.0,3.0,7906937.68,20000.0,2648979.22666667,3.0,3.0,3.0,277960.0,277960.0,277960.0,7354821.6,7354821.6,7354821.6,26.46,26.46,26.46,143.0,0.2572174233749946,0.0
4834.0,3.0,8468720.14,10000.0,2836240.04666667,4.0,4.0,4.0,174427.0,174427.0,174427.0,6664855.67,6664855.67,6664855.67,38.21,38.21,38.21,9.0,0.2594293789431058,0.0
2776.0,6.0,8369672.44,5000.0,2385529.56833333,14.0,10.0,12.0,236283.0,159075.0,197679.0,7955648.61,5503995.0,6729821.805,34.6,33.67,34.135,129.0,0.2560610222605129,0.0
4848.0,3.0,16866658.95,30000.0,5642219.65,13.0,13.0,13.0,321371.0,321371.0,321371.0,17418308.2,17418308.2,17418308.2,54.2,54.2,54.2,60.0,0.2569190620677391,0.0
3314.0,2.0,3298824.17,10000.0,1654412.085,10.0,10.0,10.0,152269.0,152269.0,152269.0,3375803.73,3375803.73,3375803.73,22.17,22.17,22.17,272.0,0.2572174233749946,0.0
3809.0,3.0,14646307.62,30000.0,4902102.54,5.0,5.0,5.0,323414.0,323414.0,323414.0,14003826.2,14003826.2,14003826.2,43.3,43.3,43.3,135.0,0.2572174233749946,0.0
2472.0,3.0,11215348.35,10000.0,3751782.78333333,4.0,4.0,4.0,273801.0,273801.0,273801.0,10007426.55,10007426.55,10007426.55,36.55,36.55,36.55,31.0,0.2737830082146527,0.0
4849.0,6.0,16584373.52,5000.0,2834147.15333333,9.0,-1.0,4.0,261926.0,89407.0,175666.5,17103767.8,375509.4,8739638.6,65.3,4.2,34.75,130.0,0.2572174233749946,0.0
4852.0,4.0,4607822.93,10000.0,2311411.465,5.0,5.0,5.0,215130.0,215130.0,215130.0,4401559.8,4401559.8,4401559.8,20.46,20.46,20.46,199.0,0.2562613816564786,0.0
4853.0,2.0,13290272.88,10000.0,6650136.44,10.0,10.0,10.0,196488.0,196488.0,196488.0,13300272.72,13300272.72,13300272.72,67.69,67.69,67.69,237.0,0.2562613816564786,0.0
3815.0,3.0,7528581.63,10000.0,2521860.54333333,5.0,5.0,5.0,209540.0,209540.0,209540.0,7432383.8,7432383.8,7432383.8,35.47,35.47,35.47,209.0,0.2562613816564786,0.0
4855.0,49.0,4062665.26,5000.0,2027524.09734694,23.0,3.0,13.408163265306122,152860.52,131477.84,142701.09346939,4062665.26,3844327.59,3965316.41734694,30.9,25.4,27.92040816326531,587.0,0.2562613816564786,0.0
4864.0,2.0,4365011.52,10000.0,2187505.76,8.0,8.0,8.0,182100.0,182100.0,182100.0,4119102.0,4119102.0,4119102.0,22.62,22.62,22.62,,0.2594557894469428,0.0
3360.0,3.0,9536506.73,10000.0,3188835.57666667,10.0,10.0,10.0,157110.0,157110.0,157110.0,9272632.2,9272632.2,9272632.2,59.02,59.02,59.02,58.0,0.2580071201006573,0.0
4881.0,3.0,4279596.36,10000.0,1436532.12,13.0,13.0,13.0,189986.0,189986.0,189986.0,4124596.06,4124596.06,4124596.06,21.71,21.71,21.71,212.0,0.2569190620677391,0.0
4903.0,6.0,11295256.86,5000.0,3599187.48333333,6.0,2.0,4.0,272055.0,265748.0,268901.5,12623352.0,11453738.8,12038545.4,46.4,43.1,44.75,461.0,0.2562613816564786,0.0
4906.0,3.0,7288888.54,10000.0,2439629.51333333,12.0,12.0,12.0,197587.0,197587.0,197587.0,6174593.75,6174593.75,6174593.75,31.25,31.25,31.25,122.0,0.2572174233749946,0.0
2920.0,4.0,14051166.46,0.0,3527791.615,3.0,3.0,3.0,330388.0,330388.0,330388.0,13843257.2,13843257.2,13843257.2,41.9,41.9,41.9,136.0,0.2572174233749946,0.0
4922.0,3.0,6123634.31,10000.0,4085756.20666667,3.0,3.0,3.0,115511.0,115511.0,115511.0,6133634.1,6133634.1,6133634.1,54.33,54.33,54.33,,0.2562613816564786,0.0
3919.0,3.0,7233768.37,10000.0,2424589.45666667,2.0,2.0,2.0,265505.0,265505.0,265505.0,6159716.0,6159716.0,6159716.0,23.2,23.2,23.2,6.0,0.2615711794836305,0.0
4929.0,7.0,22663106.12,0.0,3306558.73142857,2.0,-1.0,0.2857142857142857,270048.0,81075.0,162063.42857143,21927897.6,437805.0,9647844.68571429,81.2,5.4,37.88571428571429,154.0,0.2570165748042274,0.0
4932.0,3.0,14046259.27,30000.0,4702086.42333333,3.0,3.0,3.0,347473.0,347473.0,347473.0,13690436.2,13690436.2,13690436.2,39.4,39.4,39.4,237.0,0.2562613816564786,0.0
4946.0,3.0,5500700.53,10000.0,1846900.17666667,3.0,3.0,3.0,212134.0,212134.0,212134.0,4613914.5,4613914.5,4613914.5,21.75,21.75,21.75,36.0,0.2658044339017863,0.0
4952.0,3.0,8650469.42,10000.0,2893489.80666667,12.0,12.0,12.0,175299.0,175299.0,175299.0,7174988.07,7174988.07,7174988.07,40.93,40.93,40.93,121.0,0.2674918453888915,0.0
4401.0,4.0,9186373.61,10000.0,3074457.87,7.0,7.0,7.0,249427.0,249427.0,249427.0,9196373.49,9196373.49,9196373.49,36.87,36.87,36.87,549.0,0.2572174233749946,0.0
3487.0,3.0,4833135.86,10000.0,1621045.28666667,19.0,19.0,19.0,201151.0,201151.0,201151.0,4570150.72,4570150.72,4570150.72,22.72,22.72,22.72,180.0,0.2562613816564786,0.0
4965.0,3.0,4280442.92,10000.0,1436814.30666667,1.0,1.0,1.0,172932.0,172932.0,172932.0,4290442.92,4290442.92,4290442.92,24.81,24.81,24.81,258.0,0.2569190620677391,0.0
4969.0,2.0,5164213.59,10000.0,2587106.795,1.0,1.0,1.0,141360.0,141360.0,141360.0,5426810.4,5426810.4,5426810.4,38.39,38.39,38.39,1.0,0.2562613816564786,0.0
4981.0,3.0,6243404.71,10000.0,2094468.23666667,5.0,5.0,5.0,243806.0,243806.0,243806.0,5422245.44,5422245.44,5422245.44,22.24,22.24,22.24,73.0,0.2647013832293333,0.0
4982.0,3.0,6864627.28,10000.0,2298209.09333333,15.0,15.0,15.0,172876.0,172876.0,172876.0,6638438.4,6638438.4,6638438.4,38.4,38.4,38.4,,0.2572174233749946,0.0
4992.0,3.0,5298690.06,10000.0,1776230.02,2.0,2.0,2.0,168096.0,168096.0,168096.0,5199209.28,5199209.28,5199209.28,30.93,30.93,30.93,5.0,0.2562613816564786,0.0
5002.0,3.0,8021696.06,20000.0,2697232.02,6.0,6.0,6.0,149426.0,149426.0,149426.0,7873255.94,7873255.94,7873255.94,52.69,52.69,52.69,80.0,0.2562613816564786,0.0
5010.0,3.0,8621014.64,10000.0,2883671.54666667,5.0,5.0,5.0,296550.0,296550.0,296550.0,7707334.5,7707334.5,7707334.5,25.99,25.99,25.99,32.0,0.2560610222605129,0.0
5013.0,3.0,7031773.87,1000.0,2354257.95666667,2.0,2.0,2.0,178600.0,178600.0,178600.0,7156502.0,7156502.0,7156502.0,40.07,40.07,40.07,13.0,0.2608557753103582,0.0
5018.0,3.0,12307643.81,10000.0,4114881.27,9.0,9.0,9.0,306612.0,306612.0,306612.0,11405966.4,11405966.4,11405966.4,37.2,37.2,37.2,408.0,0.2567183659523679,0.0
3582.0,3.0,16895621.03,30000.0,5651873.67666667,14.0,14.0,14.0,523883.0,523883.0,523883.0,19855165.7,19855165.7,19855165.7,37.9,37.9,37.9,103.0,0.2555985866937431,0.0
